Subj,Item,trial,Freq,Prime,Qlty,lagQlty,lagTrgt,rt,F,P,Q,lQ,lT,rrt,trial.c
S02,BIRD,75,low,unrelated,clear,degraded,word,773,1,1,-1,1,-1,-1.2936610608020698,-165
S02,HEAD,76,high,related,clear,clear,word,757,-1,-1,-1,-1,-1,-1.321003963011889,-164
S02,CIRCLE,77,high,related,clear,clear,word,917,-1,-1,-1,-1,-1,-1.0905125408942202,-163
S02,HOSTAGE,79,low,related,degraded,degraded,nonword,856,1,-1,1,1,1,-1.1682242990654206,-161
S02,LOUD,80,low,unrelated,degraded,degraded,word,1076,1,1,1,1,-1,-0.929368029739777,-160
S02,MATH,83,low,related,clear,clear,nonword,561,1,-1,-1,-1,1,-1.7825311942959001,-157
S02,HANGER,84,low,related,degraded,clear,word,713,1,-1,1,-1,-1,-1.402524544179523,-156
S02,BLACK,85,high,unrelated,clear,degraded,word,1036,-1,1,-1,1,-1,-0.9652509652509652,-155
S02,KING,86,low,related,degraded,clear,word,498,1,-1,1,-1,-1,-2.0080321285140563,-154
S02,HURT,87,low,unrelated,clear,degraded,word,541,1,1,-1,1,-1,-1.8484288354898337,-153
S02,SORRY,92,high,unrelated,clear,degraded,nonword,607,-1,1,-1,1,1,-1.6474464579901154,-148
S02,SECOND,93,high,unrelated,degraded,clear,word,822,-1,1,1,-1,-1,-1.2165450121654502,-147
S02,FINAL,98,high,unrelated,degraded,degraded,nonword,580,-1,1,1,1,1,-1.7241379310344827,-142
S02,STAMP,99,low,related,degraded,degraded,word,972,1,-1,1,1,-1,-1.02880658436214,-141
S02,SODA,100,low,unrelated,degraded,degraded,word,693,1,1,1,1,-1,-1.443001443001443,-140
S02,JACKET,102,low,unrelated,degraded,degraded,nonword,600,1,1,1,1,1,-1.6666666666666667,-138
S02,COWBOY,103,low,related,degraded,degraded,word,687,1,-1,1,1,-1,-1.455604075691412,-137
S02,FINGER,108,high,related,degraded,degraded,nonword,639,-1,-1,1,1,1,-1.5649452269170578,-132
S02,COST,109,high,unrelated,degraded,degraded,word,1188,-1,1,1,1,-1,-0.8417508417508418,-131
S02,SPORT,112,low,unrelated,degraded,degraded,nonword,757,1,1,1,1,1,-1.321003963011889,-128
S02,STRONG,113,high,unrelated,clear,degraded,word,663,-1,1,-1,1,-1,-1.5082956259426847,-127
S02,HABIT,115,low,related,clear,clear,nonword,653,1,-1,-1,-1,1,-1.5313935681470139,-125
S02,FRIGHT,117,low,unrelated,clear,degraded,nonword,725,1,1,-1,1,1,-1.3793103448275863,-123
S02,BALLOON,118,low,related,clear,clear,word,552,1,-1,-1,-1,-1,-1.8115942028985508,-122
S02,GONE,121,high,related,clear,degraded,nonword,543,-1,-1,-1,1,1,-1.8416206261510129,-119
S02,FROG,123,low,unrelated,clear,degraded,nonword,541,1,1,-1,1,1,-1.8484288354898337,-117
S02,WEIRD,129,low,unrelated,degraded,clear,nonword,833,1,1,1,-1,1,-1.2004801920768307,-111
S02,LIFE,130,high,related,clear,degraded,word,559,-1,-1,-1,1,-1,-1.7889087656529516,-110
S02,MANY,133,high,unrelated,clear,degraded,nonword,539,-1,1,-1,1,1,-1.8552875695732838,-107
S02,UGLY,138,low,related,degraded,clear,nonword,555,1,-1,1,-1,1,-1.8018018018018018,-102
S02,CORN,139,low,unrelated,clear,degraded,word,613,1,1,-1,1,-1,-1.6313213703099512,-101
S02,PEACE,142,high,unrelated,degraded,clear,nonword,844,-1,1,1,-1,1,-1.1848341232227488,-98
S02,HORSE,143,high,related,clear,degraded,word,489,-1,-1,-1,1,-1,-2.044989775051125,-97
S02,TIGER,148,low,related,degraded,clear,nonword,583,1,-1,1,-1,1,-1.7152658662092624,-92
S02,SIGN,150,low,unrelated,degraded,degraded,nonword,597,1,1,1,1,1,-1.6750418760469012,-90
S02,DEFEND,153,low,related,degraded,clear,nonword,1546,1,-1,1,-1,1,-0.6468305304010349,-87
S02,IDEA,154,high,unrelated,clear,degraded,word,668,-1,1,-1,1,-1,-1.4970059880239521,-86
S02,STOP,156,high,unrelated,clear,clear,nonword,691,-1,1,-1,-1,1,-1.447178002894356,-84
S02,SHIRT,159,low,related,clear,clear,nonword,527,1,-1,-1,-1,1,-1.8975332068311195,-81
S02,TIRED,160,high,related,degraded,clear,word,616,-1,-1,1,-1,-1,-1.6233766233766234,-80
S02,BEAR,164,high,related,degraded,clear,nonword,945,-1,-1,1,-1,1,-1.0582010582010581,-76
S02,HIDE,166,low,related,clear,degraded,nonword,668,1,-1,-1,1,1,-1.4970059880239521,-74
S02,SCHOOL,170,high,related,clear,clear,nonword,522,-1,-1,-1,-1,1,-1.9157088122605364,-70
S02,PRESENT,172,high,related,clear,degraded,nonword,646,-1,-1,-1,1,1,-1.5479876160990713,-68
S02,WINE,173,high,unrelated,clear,clear,word,540,-1,1,-1,-1,-1,-1.8518518518518519,-67
S02,WHEN,177,high,related,clear,clear,nonword,562,-1,-1,-1,-1,1,-1.7793594306049823,-63
S02,BRAVE,178,low,unrelated,degraded,clear,word,666,1,1,1,-1,-1,-1.5015015015015014,-62
S02,SNAKE,180,low,related,degraded,clear,nonword,591,1,-1,1,-1,1,-1.6920473773265652,-60
S02,WITCH,181,low,related,clear,degraded,word,503,1,-1,-1,1,-1,-1.9880715705765408,-59
S02,SHOW,182,high,related,degraded,clear,word,705,-1,-1,1,-1,-1,-1.4184397163120568,-58
S02,FEMALE,188,high,unrelated,clear,degraded,nonword,602,-1,1,-1,1,1,-1.6611295681063123,-52
S02,SCENT,189,low,related,clear,clear,word,834,1,-1,-1,-1,-1,-1.1990407673860912,-51
S02,HEART,190,high,related,degraded,clear,word,992,-1,-1,1,-1,-1,-1.0080645161290323,-50
S02,CENTER,191,high,related,clear,degraded,word,854,-1,-1,-1,1,-1,-1.17096018735363,-49
S02,RUBBER,192,low,related,clear,clear,word,884,1,-1,-1,-1,-1,-1.1312217194570136,-48
S02,FLOOR,194,high,unrelated,degraded,clear,nonword,570,-1,1,1,-1,1,-1.7543859649122806,-46
S02,BLUE,198,high,related,clear,clear,nonword,530,-1,-1,-1,-1,1,-1.8867924528301887,-42
S02,FRONT,200,high,unrelated,degraded,degraded,nonword,650,-1,1,1,1,1,-1.5384615384615385,-40
S02,CHEAP,201,low,unrelated,clear,degraded,word,590,1,1,-1,1,-1,-1.694915254237288,-39
S02,ORANGE,202,low,related,clear,clear,word,518,1,-1,-1,-1,-1,-1.9305019305019304,-38
S02,GLORY,203,low,unrelated,degraded,clear,word,1025,1,1,1,-1,-1,-0.975609756097561,-37
S02,PUSH,206,low,related,clear,clear,nonword,687,1,-1,-1,-1,1,-1.455604075691412,-34
S02,REASON,207,high,related,clear,clear,word,675,-1,-1,-1,-1,-1,-1.4814814814814814,-33
S02,VAMPIRE,208,low,related,degraded,clear,word,646,1,-1,1,-1,-1,-1.5479876160990713,-32
S02,MIND,212,high,related,degraded,degraded,nonword,756,-1,-1,1,1,1,-1.3227513227513228,-28
S02,THINK,214,high,unrelated,clear,clear,nonword,522,-1,1,-1,-1,1,-1.9157088122605364,-26
S02,PRIEST,216,low,unrelated,clear,degraded,nonword,904,1,1,-1,1,1,-1.1061946902654867,-24
S02,ARMY,217,high,related,degraded,clear,word,723,-1,-1,1,-1,-1,-1.3831258644536653,-23
S02,DUMB,218,low,related,degraded,degraded,word,566,1,-1,1,1,-1,-1.7667844522968197,-22
S02,ROCKET,219,low,related,clear,degraded,word,558,1,-1,-1,1,-1,-1.7921146953405018,-21
S02,CASE,220,high,related,clear,clear,word,695,-1,-1,-1,-1,-1,-1.4388489208633093,-20
S02,GARDEN,222,high,unrelated,clear,clear,nonword,557,-1,1,-1,-1,1,-1.7953321364452424,-18
S02,FISH,223,low,related,degraded,clear,word,693,1,-1,1,-1,-1,-1.443001443001443,-17
S02,ANGER,224,low,unrelated,clear,degraded,word,696,1,1,-1,1,-1,-1.4367816091954022,-16
S02,SMOKE,226,high,related,clear,clear,nonword,1059,-1,-1,-1,-1,1,-0.9442870632672332,-14
S02,HANDS,229,high,related,degraded,degraded,nonword,532,-1,-1,1,1,1,-1.8796992481203008,-11
S02,WHITE,230,high,unrelated,clear,degraded,word,974,-1,1,-1,1,-1,-1.0266940451745379,-10
S02,NUMBER,231,high,unrelated,clear,clear,word,758,-1,1,-1,-1,-1,-1.3192612137203166,-9
S02,FIELD,233,high,unrelated,degraded,degraded,nonword,744,-1,1,1,1,1,-1.3440860215053763,-7
S02,HUNGER,235,low,unrelated,degraded,degraded,nonword,546,1,1,1,1,1,-1.8315018315018314,-5
S02,RIDE,236,high,unrelated,degraded,degraded,word,588,-1,1,1,1,-1,-1.7006802721088434,-4
S02,STICKY,245,low,unrelated,clear,degraded,nonword,572,1,1,-1,1,1,-1.7482517482517483,5
S02,WASH,246,low,unrelated,degraded,clear,word,741,1,1,1,-1,-1,-1.349527665317139,6
S02,RIBS,248,low,related,degraded,clear,nonword,860,1,-1,1,-1,1,-1.1627906976744187,8
S02,HINT,251,low,unrelated,degraded,clear,nonword,693,1,1,1,-1,1,-1.443001443001443,11
S02,SEAFOOD,252,low,related,degraded,degraded,word,711,1,-1,1,1,-1,-1.4064697609001406,12
S02,MELT,255,low,related,clear,clear,nonword,928,1,-1,-1,-1,1,-1.0775862068965518,15
S02,NERVOUS,256,low,related,clear,clear,word,650,1,-1,-1,-1,-1,-1.5384615384615385,16
S02,TRAIN,257,low,unrelated,clear,clear,word,847,1,1,-1,-1,-1,-1.1806375442739079,17
S02,THIEF,258,low,related,degraded,clear,word,636,1,-1,1,-1,-1,-1.5723270440251573,18
S02,PANTS,260,low,unrelated,clear,degraded,nonword,1061,1,1,-1,1,1,-0.942507068803016,20
S02,BREAK,262,low,related,clear,degraded,nonword,576,1,-1,-1,1,1,-1.7361111111111112,22
S02,PARTY,263,high,related,clear,clear,word,519,-1,-1,-1,-1,-1,-1.9267822736030829,23
S02,INSECT,268,low,related,clear,degraded,nonword,659,1,-1,-1,1,1,-1.5174506828528074,28
S02,MORE,272,high,unrelated,degraded,clear,nonword,774,-1,1,1,-1,1,-1.2919896640826873,32
S02,SPACE,274,high,unrelated,clear,clear,nonword,939,-1,1,-1,-1,1,-1.0649627263045793,34
S02,WRITE,277,high,unrelated,degraded,degraded,nonword,669,-1,1,1,1,1,-1.4947683109118086,37
S02,FLOWER,278,low,related,clear,degraded,word,674,1,-1,-1,1,-1,-1.4836795252225519,38
S02,CHEAT,279,low,related,clear,clear,word,1030,1,-1,-1,-1,-1,-0.970873786407767,39
S02,SKIN,280,low,related,degraded,clear,word,860,1,-1,1,-1,-1,-1.1627906976744187,40
S02,ROUND,285,low,unrelated,clear,degraded,nonword,889,1,1,-1,1,1,-1.124859392575928,45
S02,MOUSE,286,low,unrelated,degraded,clear,word,740,1,1,1,-1,-1,-1.3513513513513513,46
S02,CANDY,287,low,unrelated,degraded,degraded,word,806,1,1,1,1,-1,-1.2406947890818858,47
S02,TUNE,288,low,related,clear,degraded,word,662,1,-1,-1,1,-1,-1.5105740181268883,48
S02,NAVY,291,low,related,degraded,clear,nonword,805,1,-1,1,-1,1,-1.2422360248447204,51
S02,BANANA,294,low,unrelated,clear,clear,nonword,723,1,1,-1,-1,1,-1.3831258644536653,54
S02,SILVER,296,low,unrelated,clear,clear,nonword,619,1,1,-1,-1,1,-1.615508885298869,56
S02,PICK,297,high,unrelated,degraded,clear,word,721,-1,1,1,-1,-1,-1.3869625520110958,57
S02,SOUND,298,high,unrelated,clear,degraded,word,547,-1,1,-1,1,-1,-1.8281535648994516,58
S02,ENGINE,302,high,related,clear,clear,nonword,774,-1,-1,-1,-1,1,-1.2919896640826873,62
S02,SPOT,304,high,unrelated,degraded,degraded,nonword,834,-1,1,1,1,1,-1.1990407673860912,64
S02,TAKE,305,high,related,clear,degraded,word,544,-1,-1,-1,1,-1,-1.838235294117647,65
S02,HARD,306,high,unrelated,clear,clear,word,538,-1,1,-1,-1,-1,-1.858736059479554,66
S02,FIRE,307,high,unrelated,clear,clear,word,564,-1,1,-1,-1,-1,-1.7730496453900708,67
S02,HOTEL,315,high,unrelated,clear,clear,nonword,532,-1,1,-1,-1,1,-1.8796992481203008,75
S02,BOAT,317,high,related,degraded,clear,nonword,1093,-1,-1,1,-1,1,-0.9149130832570905,77
S02,GAMBLE,318,high,related,clear,degraded,word,744,-1,-1,-1,1,-1,-1.3440860215053763,78
S02,GUILT,319,low,unrelated,degraded,clear,word,985,1,1,1,-1,-1,-1.015228426395939,79
S02,HELP,320,high,related,degraded,degraded,word,818,-1,-1,1,1,-1,-1.2224938875305624,80
S02,SAND,321,low,unrelated,degraded,degraded,word,879,1,1,1,1,-1,-1.1376564277588168,81
S02,POINT,327,high,related,clear,clear,nonword,579,-1,-1,-1,-1,1,-1.7271157167530224,87
S02,WORD,328,high,related,clear,clear,word,602,-1,-1,-1,-1,-1,-1.6611295681063123,88
S02,TELL,330,high,unrelated,degraded,clear,nonword,615,-1,1,1,-1,1,-1.6260162601626016,90
S02,BUNNY,331,low,unrelated,clear,degraded,word,590,1,1,-1,1,-1,-1.694915254237288,91
S02,HOME,342,high,unrelated,clear,clear,nonword,520,-1,1,-1,-1,1,-1.9230769230769231,102
S02,VISION,343,high,unrelated,clear,clear,word,626,-1,1,-1,-1,-1,-1.597444089456869,103
S02,NURSE,347,low,unrelated,clear,degraded,nonword,669,1,1,-1,1,1,-1.4947683109118086,107
S02,LONG,348,high,unrelated,clear,clear,word,722,-1,1,-1,-1,-1,-1.3850415512465375,108
S02,COUNTRY,349,high,unrelated,degraded,clear,word,901,-1,1,1,-1,-1,-1.1098779134295227,109
S02,DONKEY,350,low,unrelated,clear,degraded,word,815,1,1,-1,1,-1,-1.2269938650306749,110
S02,SWIM,351,low,unrelated,clear,clear,word,590,1,1,-1,-1,-1,-1.694915254237288,111
S02,COLD,352,high,related,degraded,clear,word,646,-1,-1,1,-1,-1,-1.5479876160990713,112
S02,HEAT,353,low,related,clear,degraded,word,524,1,-1,-1,1,-1,-1.9083969465648856,113
S02,SCARE,354,low,related,degraded,clear,word,709,1,-1,1,-1,-1,-1.4104372355430184,114
S02,BATH,356,low,unrelated,clear,degraded,nonword,696,1,1,-1,1,1,-1.4367816091954022,116
S02,JUMP,359,low,unrelated,degraded,degraded,nonword,691,1,1,1,1,1,-1.447178002894356,119
S02,EAGLE,360,low,unrelated,clear,degraded,word,839,1,1,-1,1,-1,-1.1918951132300357,120
S02,LOCK,361,low,related,degraded,clear,word,581,1,-1,1,-1,-1,-1.721170395869191,121
S02,SHORT,363,high,related,degraded,degraded,nonword,602,-1,-1,1,1,1,-1.6611295681063123,123
S02,PUPPY,364,low,related,clear,degraded,word,642,1,-1,-1,1,-1,-1.557632398753894,124
S02,SOUR,365,low,unrelated,degraded,clear,word,616,1,1,1,-1,-1,-1.6233766233766234,125
S02,DESTROY,367,high,related,clear,degraded,nonword,495,-1,-1,-1,1,1,-2.0202020202020203,127
S02,ACHE,371,low,related,degraded,clear,nonword,599,1,-1,1,-1,1,-1.669449081803005,131
S02,VEIN,372,low,unrelated,degraded,degraded,word,878,1,1,1,1,-1,-1.1389521640091116,132
S02,FACE,374,high,unrelated,clear,degraded,nonword,643,-1,1,-1,1,1,-1.5552099533437014,134
S02,DARK,375,high,related,degraded,clear,word,680,-1,-1,1,-1,-1,-1.4705882352941178,135
S02,DUCK,378,low,unrelated,degraded,degraded,nonword,729,1,1,1,1,1,-1.3717421124828533,138
S02,MONKEY,379,low,unrelated,degraded,degraded,word,715,1,1,1,1,-1,-1.3986013986013985,139
S02,TEAR,380,low,unrelated,degraded,degraded,word,605,1,1,1,1,-1,-1.6528925619834711,140
S02,THREAD,387,low,related,degraded,degraded,nonword,647,1,-1,1,1,1,-1.545595054095827,147
S02,PEOPLE,389,high,unrelated,clear,clear,nonword,484,-1,1,-1,-1,1,-2.0661157024793386,149
S02,NICE,390,low,unrelated,degraded,clear,word,688,1,1,1,-1,-1,-1.4534883720930232,150
S02,FRUIT,394,low,related,degraded,clear,nonword,634,1,-1,1,-1,1,-1.5772870662460567,154
S02,PURPLE,396,low,related,clear,clear,nonword,501,1,-1,-1,-1,1,-1.996007984031936,156
S02,MAIL,397,low,unrelated,clear,clear,word,673,1,1,-1,-1,-1,-1.485884101040119,157
S02,WEIGHT,403,low,related,degraded,degraded,word,1651,1,-1,1,1,-1,-0.6056935190793459,163
S02,ALONE,404,high,related,degraded,degraded,word,689,-1,-1,1,1,-1,-1.4513788098693758,164
S02,STORM,405,low,unrelated,clear,degraded,word,484,1,1,-1,1,-1,-2.0661157024793386,165
S02,JUICE,407,low,related,clear,clear,nonword,551,1,-1,-1,-1,1,-1.8148820326678765,167
S02,CITY,410,high,unrelated,degraded,degraded,nonword,771,-1,1,1,1,1,-1.297016861219196,170
S02,OVEN,411,low,unrelated,clear,degraded,word,612,1,1,-1,1,-1,-1.6339869281045751,171
S02,EARTH,412,high,related,degraded,clear,word,810,-1,-1,1,-1,-1,-1.2345679012345678,172
S02,PLANE,413,high,related,degraded,degraded,word,568,-1,-1,1,1,-1,-1.7605633802816902,173
S02,FIGHT,414,high,unrelated,degraded,degraded,word,785,-1,1,1,1,-1,-1.2738853503184713,174
S02,GIRL,417,high,related,degraded,clear,nonword,759,-1,-1,1,-1,1,-1.3175230566534915,177
S02,MEAN,419,high,unrelated,clear,clear,nonword,738,-1,1,-1,-1,1,-1.3550135501355014,179
S02,CRASH,422,low,related,clear,degraded,nonword,641,1,-1,-1,1,1,-1.5600624024960998,182
S02,BEST,423,high,unrelated,degraded,clear,word,1238,-1,1,1,-1,-1,-0.8077544426494345,183
S02,BREAD,424,low,related,degraded,degraded,word,580,1,-1,1,1,-1,-1.7241379310344827,184
S02,LEAD,425,high,related,clear,degraded,word,956,-1,-1,-1,1,-1,-1.0460251046025104,185
S02,DOOR,426,high,unrelated,clear,clear,word,501,-1,1,-1,-1,-1,-1.996007984031936,186
S02,POLE,427,low,related,degraded,clear,word,800,1,-1,1,-1,-1,-1.25,187
S02,CHANGE,428,high,related,clear,degraded,word,544,-1,-1,-1,1,-1,-1.838235294117647,188
S02,WOOL,432,low,unrelated,clear,degraded,nonword,719,1,1,-1,1,1,-1.3908205841446453,192
S02,WEST,436,high,related,degraded,clear,nonword,995,-1,-1,1,-1,1,-1.0050251256281406,196
S02,GLUE,437,low,unrelated,degraded,degraded,word,587,1,1,1,1,-1,-1.7035775127768313,197
S02,LIQUID,438,high,unrelated,degraded,degraded,word,851,-1,1,1,1,-1,-1.1750881316098707,198
S02,BREATH,439,high,related,clear,degraded,word,593,-1,-1,-1,1,-1,-1.6863406408094435,199
S02,WALK,442,high,related,degraded,clear,nonword,668,-1,-1,1,-1,1,-1.4970059880239521,202
S02,WATER,447,high,unrelated,degraded,clear,nonword,557,-1,1,1,-1,1,-1.7953321364452424,207
S02,NIGHT,448,high,related,degraded,degraded,word,661,-1,-1,1,1,-1,-1.51285930408472,208
S02,REEF,449,low,unrelated,clear,degraded,word,634,1,1,-1,1,-1,-1.5772870662460567,209
S02,GIVE,450,high,related,degraded,clear,word,625,-1,-1,1,-1,-1,-1.6,210
S02,EGGS,453,low,unrelated,clear,degraded,nonword,832,1,1,-1,1,1,-1.2019230769230769,213
S02,BACK,454,high,related,clear,clear,word,510,-1,-1,-1,-1,-1,-1.9607843137254901,214
S02,SHOE,456,low,unrelated,degraded,clear,nonword,556,1,1,1,-1,1,-1.7985611510791366,216
S02,CAKE,459,low,related,degraded,degraded,nonword,693,1,-1,1,1,1,-1.443001443001443,219
S02,STREET,460,high,related,degraded,degraded,word,1353,-1,-1,1,1,-1,-0.7390983000739099,220
S02,RIGHT,461,high,related,clear,degraded,word,707,-1,-1,-1,1,-1,-1.4144271570014144,221
S02,BOARD,463,high,related,degraded,degraded,nonword,1039,-1,-1,1,1,1,-0.9624639076034649,223
S02,LIGHT,464,high,unrelated,degraded,degraded,word,582,-1,1,1,1,-1,-1.7182130584192439,224
S02,UNCLE,470,high,unrelated,degraded,clear,nonword,588,-1,1,1,-1,1,-1.7006802721088434,230
S02,FORGIVE,478,low,unrelated,degraded,degraded,nonword,647,1,1,1,1,1,-1.545595054095827,238
S02,SEAT,479,high,unrelated,clear,degraded,word,620,-1,1,-1,1,-1,-1.6129032258064515,239
S03,COST,2,high,related,degraded,clear,word,624,-1,-1,1,-1,-1,-1.6025641025641026,-238
S03,EAGLE,3,low,related,clear,degraded,word,806,1,-1,-1,1,-1,-1.2406947890818858,-237
S03,UNCLE,6,high,related,degraded,clear,nonword,521,-1,-1,1,-1,1,-1.9193857965451055,-234
S03,STICK,12,low,related,clear,clear,nonword,626,1,-1,-1,-1,1,-1.597444089456869,-228
S03,LOUD,13,low,related,degraded,clear,word,536,1,-1,1,-1,-1,-1.8656716417910448,-227
S03,GOAL,14,low,related,degraded,degraded,word,802,1,-1,1,1,-1,-1.2468827930174564,-226
S03,FIRE,19,high,related,clear,clear,nonword,533,-1,-1,-1,-1,1,-1.876172607879925,-221
S03,GONE,21,high,unrelated,degraded,clear,nonword,652,-1,1,1,-1,1,-1.5337423312883436,-219
S03,SECOND,22,high,related,degraded,degraded,word,561,-1,-1,1,1,-1,-1.7825311942959001,-218
S03,GUILT,25,low,related,degraded,clear,nonword,532,1,-1,1,-1,1,-1.8796992481203008,-215
S03,BLUE,26,high,unrelated,degraded,degraded,word,654,-1,1,1,1,-1,-1.529051987767584,-214
S03,HANGER,27,low,unrelated,clear,degraded,word,803,1,1,-1,1,-1,-1.2453300124533002,-213
S03,SEAT,35,high,related,clear,clear,nonword,868,-1,-1,-1,-1,1,-1.152073732718894,-205
S03,MONKEY,38,low,related,degraded,degraded,word,507,1,-1,1,1,-1,-1.9723865877712032,-202
S03,ROCKET,43,low,unrelated,degraded,clear,nonword,436,1,1,1,-1,1,-2.293577981651376,-197
S03,HEAT,45,low,unrelated,degraded,degraded,nonword,743,1,1,1,1,1,-1.3458950201884252,-195
S03,BOARD,47,high,unrelated,clear,degraded,nonword,669,-1,1,-1,1,1,-1.4947683109118086,-193
S03,BATH,48,low,related,clear,clear,word,673,1,-1,-1,-1,-1,-1.485884101040119,-192
S03,MOUSE,52,low,related,degraded,clear,nonword,558,1,-1,1,-1,1,-1.7921146953405018,-188
S03,WRITE,55,high,related,degraded,degraded,nonword,730,-1,-1,1,1,1,-1.36986301369863,-185
S03,NUMBER,59,high,related,clear,degraded,nonword,492,-1,-1,-1,1,1,-2.032520325203252,-181
S03,READ,60,high,unrelated,clear,clear,word,567,-1,1,-1,-1,-1,-1.763668430335097,-180
S03,PURPLE,63,low,unrelated,degraded,clear,nonword,736,1,1,1,-1,1,-1.358695652173913,-177
S03,STOP,64,high,related,clear,degraded,word,546,-1,-1,-1,1,-1,-1.8315018315018314,-176
S03,STRONG,65,high,related,clear,clear,word,539,-1,-1,-1,-1,-1,-1.8552875695732838,-175
S03,DARK,66,high,unrelated,clear,clear,word,453,-1,1,-1,-1,-1,-2.207505518763797,-174
S03,WEIGHT,68,low,unrelated,clear,degraded,nonword,536,1,1,-1,1,1,-1.8656716417910448,-172
S03,CARDS,70,low,unrelated,degraded,degraded,nonword,454,1,1,1,1,1,-2.202643171806167,-170
S03,WOOL,71,low,related,clear,degraded,word,515,1,-1,-1,1,-1,-1.941747572815534,-169
S03,DONE,72,high,related,degraded,clear,word,525,-1,-1,1,-1,-1,-1.9047619047619047,-168
S03,SHOE,73,low,related,degraded,degraded,word,488,1,-1,1,1,-1,-2.0491803278688523,-167
S03,HAIR,74,high,related,clear,degraded,word,420,-1,-1,-1,1,-1,-2.380952380952381,-166
S03,CHANGE,77,high,unrelated,degraded,clear,nonword,536,-1,1,1,-1,1,-1.8656716417910448,-163
S03,FRUIT,78,low,unrelated,clear,degraded,word,434,1,1,-1,1,-1,-2.304147465437788,-162
S03,MORE,80,high,related,degraded,clear,nonword,481,-1,-1,1,-1,1,-2.079002079002079,-160
S03,LIQUID,82,high,related,degraded,clear,nonword,449,-1,-1,1,-1,1,-2.2271714922048997,-158
S03,HURT,86,low,related,clear,degraded,nonword,487,1,-1,-1,1,1,-2.0533880903490758,-154
S03,MANY,87,high,related,clear,clear,word,403,-1,-1,-1,-1,-1,-2.4813895781637716,-153
S03,SCHOOL,88,high,unrelated,degraded,clear,word,531,-1,1,1,-1,-1,-1.8832391713747645,-152
S03,LONG,89,high,related,clear,degraded,word,429,-1,-1,-1,1,-1,-2.331002331002331,-151
S03,POINT,90,high,unrelated,degraded,clear,word,602,-1,1,1,-1,-1,-1.6611295681063123,-150
S03,FISH,91,low,unrelated,clear,degraded,word,401,1,1,-1,1,-1,-2.493765586034913,-149
S03,SOUR,92,low,related,degraded,clear,word,560,1,-1,1,-1,-1,-1.7857142857142858,-148
S03,SORRY,94,high,related,clear,degraded,nonword,636,-1,-1,-1,1,1,-1.5723270440251573,-146
S03,PINT,98,low,unrelated,degraded,degraded,word,421,1,1,1,1,-1,-2.375296912114014,-142
S03,BREATH,99,high,unrelated,degraded,degraded,word,451,-1,1,1,1,-1,-2.2172949002217295,-141
S03,MEAN,101,high,related,clear,clear,nonword,786,-1,-1,-1,-1,1,-1.272264631043257,-139
S03,SNAKE,103,low,unrelated,clear,degraded,nonword,617,1,1,-1,1,1,-1.6207455429497568,-137
